state,week,response,percentage
Delaware,1,surprise,3.703703703703704
Delaware,1,trust,3.839122486288848
Florida,1,anger,0.5625879043600562
Florida,1,anticipation,1.4992503748125936
Florida,1,disgust,0
Florida,1,fear,0.7239819004524887
Florida,1,joy,1.1261261261261262
Florida,1,negative,1.1377245508982037
Florida,1,positive,1.6513761467889907
Florida,1,sadness,0.723589001447178
Florida,1,surprise,0.7692307692307693
Florida,1,trust,1.4166666666666667
Georgia,1,anger,1.7421602787456445
Georgia,1,anticipation,2.459016393442623
Georgia,1,disgust,1.2383900928792573
Georgia,1,fear,2.373247033441208
Georgia,1,joy,2.4640657084188913
Georgia,1,negative,2.0788530465949826
Georgia,1,positive,1.7241379310344829
Georgia,1,sadness,1.8465909090909092
Georgia,1,surprise,3.9867109634551494
Georgia,1,trust,1.6773162939297124
Hawaii,1,anger,3.125
Hawaii,1,anticipation,3.117505995203837
Hawaii,1,disgust,3.4782608695652173
Hawaii,1,fear,4.129793510324483
Hawaii,1,joy,4.471544715447155
Hawaii,1,negative,3.6496350364963503
Hawaii,1,positive,4.154002026342452
Hawaii,1,sadness,4.20353982300885
Hawaii,1,surprise,4.733727810650888
Hawaii,1,trust,4.273504273504273
Idaho,1,anger,1.183431952662722
Idaho,1,anticipation,1.7699115044247788
Idaho,1,disgust,0
Idaho,1,fear,1.3157894736842106
Idaho,1,joy,3.070175438596491
Idaho,1,negative,0.7532956685499058
Idaho,1,positive,2.7081243731193583
Idaho,1,sadness,1.0638297872340423
Idaho,1,surprise,1.1904761904761905
Idaho,1,trust,2.34375
Illinois,1,anger,1.3864818024263432
Illinois,1,anticipation,1.7313432835820894
Illinois,1,disgust,1.6025641025641026
Illinois,1,fear,2.5627044711014175
Illinois,1,joy,1.8446601941747576
Illinois,1,negative,1.8909899888765296
Illinois,1,positive,2.2613726005784907
Illinois,1,sadness,1.8711018711018712
Illinois,1,surprise,1.1904761904761905
Illinois,1,trust,1.7543859649122806
Indiana,1,anger,4.918032786885246
Indiana,1,anticipation,6.769230769230769
Indiana,1,disgust,2.525252525252525
Indiana,1,fear,7.506361323155216
Indiana,1,joy,4.7281323877068555
Indiana,1,negative,6.527651858567543
Indiana,1,positive,5.537459283387622
Indiana,1,sadness,5.338078291814948
Indiana,1,surprise,3.0927835051546393
Indiana,1,trust,5.201863354037267
Iowa,1,anger,4.063205417607223
Iowa,1,anticipation,4.6476761619190405
Iowa,1,disgust,3.508771929824561
Iowa,1,fear,4.748603351955308
Iowa,1,joy,5.934065934065934
Iowa,1,negative,3.5023041474654377
Iowa,1,positive,5.446853516657853
Iowa,1,sadness,3.883495145631068
Iowa,1,surprise,4.0201005025125625
Iowa,1,trust,4.929051530993279
Kansas,1,anger,3.937007874015748
Kansas,1,anticipation,4.743083003952569
Kansas,1,disgust,0
Kansas,1,fear,8.045977011494253
Kansas,1,joy,5
Kansas,1,negative,5.763688760806916
Kansas,1,positive,5.831265508684863
Kansas,1,sadness,6.896551724137931
Kansas,1,surprise,0
Kansas,1,trust,4.49438202247191
Kentucky,1,anger,2.2435897435897436
Kentucky,1,anticipation,3.488372093023256
Kentucky,1,disgust,0.5
Kentucky,1,fear,2.6
Kentucky,1,joy,2.641509433962264
Kentucky,1,negative,3.097893432465923
Kentucky,1,positive,2.821011673151751
Kentucky,1,sadness,1.8072289156626504
Kentucky,1,surprise,2.247191011235955
Kentucky,1,trust,2.5806451612903225
Louisiana,1,anger,2.5943396226415096
Louisiana,1,anticipation,4.029850746268656
Louisiana,1,disgust,2.6548672566371683
Louisiana,1,fear,4.352941176470588
Louisiana,1,joy,3.76940133037694
Louisiana,1,negative,4.042179261862917
Louisiana,1,positive,5.011520737327189
Louisiana,1,sadness,3.8602941176470593
Louisiana,1,surprise,3.4334763948497855
Louisiana,1,trust,4.046242774566474
Maine,1,anger,3
Maine,1,anticipation,2.6153846153846154
Maine,1,disgust,3.2051282051282053
Maine,1,fear,2.8391167192429023
Maine,1,joy,2.380952380952381
Maine,1,negative,1.7114914425427872
Maine,1,positive,3.785103785103785
Maine,1,sadness,2.132701421800948
Maine,1,surprise,3.409090909090909
Maine,1,trust,3.084577114427861
Maryland,1,anger,1.6
Maryland,1,anticipation,2.0053475935828877
Maryland,1,disgust,0.4065040650406504
Maryland,1,fear,1.089588377723971
Maryland,1,joy,2.62582056892779
Maryland,1,negative,1.37221269296741
Maryland,1,positive,2.4498886414253898
Maryland,1,sadness,0.9652509652509652
Maryland,1,surprise,2.2140221402214024
Maryland,1,trust,1.4962593516209477
Massachusetts,1,anger,3.089430894308943
Massachusetts,1,anticipation,3.25
Massachusetts,1,disgust,4.023845007451565
Massachusetts,1,fear,2.9931305201177625
Massachusetts,1,joy,3.8026721479958896
Massachusetts,1,negative,3.3848176141965167
Massachusetts,1,positive,4.064587973273942
Massachusetts,1,sadness,3.3933518005540164
Massachusetts,1,surprise,5.0359712230215825
Massachusetts,1,trust,3.5870516185476817
Michigan,1,anger,3.416856492027335
Michigan,1,anticipation,3.1914893617021276
Michigan,1,disgust,1.5706806282722514
Michigan,1,fear,4.081632653061225
Michigan,1,joy,3.34855403348554
Michigan,1,negative,4.491017964071856
Michigan,1,positive,3.2891731384193696
Michigan,1,sadness,2.932551319648094
Michigan,1,surprise,2.9761904761904763
Michigan,1,trust,4.138449962377727
Minnesota,1,anger,4.223433242506812
Minnesota,1,anticipation,4.277566539923955
Minnesota,1,disgust,3.703703703703704
Minnesota,1,fear,3.5684647302904566
Minnesota,1,joy,4.783258594917788
Minnesota,1,negative,5.099778270509978
Minnesota,1,positive,4.71976401179941
Minnesota,1,sadness,3.3033033033033035
Minnesota,1,surprise,4.88997555012225
Minnesota,1,trust,4.112952731737262
Mississippi,1,anger,2.476780185758514
Mississippi,1,anticipation,3.3834586466165413
Mississippi,1,disgust,3.4482758620689653
Mississippi,1,fear,3.672787979966611
Mississippi,1,joy,4.456824512534819
Mississippi,1,negative,3.136762860727729
Mississippi,1,positive,3.626943005181347
Mississippi,1,sadness,3.282828282828283
Mississippi,1,surprise,3.225806451612903
Mississippi,1,trust,3.3369214208826694
Missouri,1,anger,3.9145907473309607
Missouri,1,anticipation,7.09812108559499
Missouri,1,disgust,5.2631578947368425
Missouri,1,fear,5.48604427333975
Missouri,1,joy,6.028368794326241
Missouri,1,negative,5.578231292517007
Missouri,1,positive,5.574468085106383
Missouri,1,sadness,5.584415584415584
Missouri,1,surprise,8.333333333333334
Missouri,1,trust,4.28743961352657
Montana,1,anger,1.1278195488721805
Montana,1,anticipation,5.273833671399594
Montana,1,disgust,0
Montana,1,fear,3.665987780040733
Montana,1,joy,3.3766233766233764
Montana,1,negative,1.9444444444444444
Montana,1,positive,4.40852314474651
Montana,1,sadness,2.6548672566371683
Montana,1,surprise,1.6260162601626016
Montana,1,trust,2.9572836801752462
Nebraska,1,anger,6.25
Nebraska,1,anticipation,4.929577464788732
Nebraska,1,disgust,4.166666666666667
Nebraska,1,fear,5.555555555555555
Nebraska,1,joy,8.208955223880597
Nebraska,1,negative,7
Nebraska,1,positive,8.80195599022005
Nebraska,1,sadness,6
Nebraska,1,surprise,9.375
Nebraska,1,trust,8.053691275167786
Nevada,1,anger,2.696078431372549
Nevada,1,anticipation,3.165735567970205
Nevada,1,disgust,2.8497409326424874
Nevada,1,fear,2.985074626865672
Nevada,1,joy,3.220478943022296
Nevada,1,negative,2.979991485738612
Nevada,1,positive,2.998537298878596
Nevada,1,sadness,3.2724505327245055
Nevada,1,surprise,2.67639902676399
Nevada,1,trust,2.8933808957590172
New Hampshire,1,anger,0.7743362831858407
New Hampshire,1,anticipation,1.2915129151291511
New Hampshire,1,disgust,0.2222222222222222
New Hampshire,1,fear,1.250781738586617
New Hampshire,1,joy,0.709849157054126
New Hampshire,1,negative,0.8278867102396514
New Hampshire,1,positive,0.949448293559148
New Hampshire,1,sadness,0.7985803016858918
New Hampshire,1,surprise,1.0570824524312896
New Hampshire,1,trust,1.0656436487638534
New Jersey,1,anger,1.3824884792626728
New Jersey,1,anticipation,2.2532188841201717
New Jersey,1,disgust,1.2232415902140672
New Jersey,1,fear,1.7013232514177694
New Jersey,1,joy,1.7857142857142858
New Jersey,1,negative,1.8412698412698412
New Jersey,1,positive,1.9453450671607224
New Jersey,1,sadness,1.5228426395939083
New Jersey,1,surprise,3.3536585365853657
New Jersey,1,trust,2.0027624309392267
New Mexico,1,anger,3.832116788321168
New Mexico,1,anticipation,5.130687318489835
New Mexico,1,disgust,2.9585798816568047
New Mexico,1,fear,5.228136882129277
New Mexico,1,joy,5.797101449275362
New Mexico,1,negative,5.207646671061306
New Mexico,1,positive,5.782178217821782
New Mexico,1,sadness,5.555555555555555
New Mexico,1,surprise,5.012531328320802
New Mexico,1,trust,5.407047387606318
New York,1,anger,0.6398537477148081
New York,1,anticipation,0.9657594381035997
New York,1,disgust,1.1560693641618498
New York,1,fear,1.2372634643377
New York,1,joy,0.7682458386683739
New York,1,negative,1.0498687664041997
New York,1,positive,0.8333333333333334
New York,1,sadness,1.3665594855305463
New York,1,surprise,0.8333333333333334
New York,1,trust,1.0259179265658749
North Carolina,1,anger,5.298013245033113
North Carolina,1,anticipation,6.25
North Carolina,1,disgust,1.8867924528301887
North Carolina,1,fear,10.084033613445378
North Carolina,1,joy,5.41871921182266
North Carolina,1,negative,6.862745098039215
North Carolina,1,positive,5.591397849462367
North Carolina,1,sadness,10.502283105022832
North Carolina,1,surprise,8.695652173913043
North Carolina,1,trust,4.606240713224368
North Dakota,1,anger,2.5641025641025643
North Dakota,1,anticipation,3.90625
North Dakota,1,disgust,2.5641025641025643
North Dakota,1,fear,2.6392961876832843
North Dakota,1,joy,4
North Dakota,1,negative,3.2989690721649483
North Dakota,1,positive,4.394426580921758
North Dakota,1,sadness,4.0201005025125625
North Dakota,1,surprise,3.2967032967032965
North Dakota,1,trust,3.3132530120481927
Ohio,1,anger,1.437699680511182
Ohio,1,anticipation,2.1169354838709675
Ohio,1,disgust,2.0588235294117645
Ohio,1,fear,1.8083182640144664
Ohio,1,joy,0.9562841530054644
Ohio,1,negative,2.0833333333333335
Ohio,1,positive,1.5145631067961165
Ohio,1,sadness,2.137232845894263
Ohio,1,surprise,2.5714285714285716
Ohio,1,trust,1.0662177328843996
Oklahoma,1,anger,2.9776674937965266
Oklahoma,1,anticipation,3.7993920972644375
Oklahoma,1,disgust,2.5210084033613445
Oklahoma,1,fear,3.0707610146862483
Oklahoma,1,joy,4.428904428904429
Oklahoma,1,negative,3.8310412573673873
Oklahoma,1,positive,3.6446469248291566
Oklahoma,1,sadness,4.62962962962963
Oklahoma,1,surprise,3.6809815950920246
Oklahoma,1,trust,2.734375
Oregon,1,anger,1.8583042973286876
Oregon,1,anticipation,1.7733990147783252
Oregon,1,disgust,1.4256619144602851
Oregon,1,fear,1.4119601328903657
Oregon,1,joy,2.1220159151193636
Oregon,1,negative,1.779935275080906
Oregon,1,positive,1.864125932062966
Oregon,1,sadness,1.9362186788154896
Oregon,1,surprise,3.703703703703704
Oregon,1,trust,2.4390243902439024
Pennsylvania,1,anger,5.904059040590406
Pennsylvania,1,anticipation,5.758426966292135
Pennsylvania,1,disgust,6.211180124223603
Pennsylvania,1,fear,6.70995670995671
Pennsylvania,1,joy,4.30622009569378
Pennsylvania,1,negative,5.729166666666667
Pennsylvania,1,positive,4.784688995215311
Pennsylvania,1,sadness,5.780346820809249
Pennsylvania,1,surprise,6.730769230769231
Pennsylvania,1,trust,4.182509505703422
Rhode Island,1,anger,1.254480286738351
Rhode Island,1,anticipation,2.2408963585434174
Rhode Island,1,disgust,1.5267175572519085
Rhode Island,1,fear,2.247191011235955
Rhode Island,1,joy,2.0408163265306123
Rhode Island,1,negative,1.7045454545454546
Rhode Island,1,positive,2.3255813953488373
Rhode Island,1,sadness,2.158273381294964
Rhode Island,1,surprise,1.9073569482288828
Rhode Island,1,trust,1.5639374425022998
South Carolina,1,anger,1.6501650165016502
South Carolina,1,anticipation,4.976303317535545
South Carolina,1,disgust,2.985074626865672
South Carolina,1,fear,4.135338345864661
South Carolina,1,joy,2.5641025641025643
South Carolina,1,negative,4.285714285714286
South Carolina,1,positive,4.178019981834696
South Carolina,1,sadness,5.498281786941581
South Carolina,1,surprise,3.053435114503817
South Carolina,1,trust,3.725261932479627
South Dakota,1,anger,3.4482758620689653
South Dakota,1,anticipation,6.488549618320611
South Dakota,1,disgust,1.1111111111111112
South Dakota,1,fear,4.593639575971731
South Dakota,1,joy,5.365853658536586
South Dakota,1,negative,4.68384074941452
South Dakota,1,positive,7.049608355091384
South Dakota,1,sadness,4.326923076923077
South Dakota,1,surprise,6.451612903225806
South Dakota,1,trust,6.407766990291263
Tennessee,1,anger,0.6
Tennessee,1,anticipation,0.7776049766718507
Tennessee,1,disgust,0.2985074626865671
Tennessee,1,fear,1.273148148148148
Tennessee,1,joy,1.3303769401330376
Tennessee,1,negative,0.847457627118644
Tennessee,1,positive,1.6959798994974875
Tennessee,1,sadness,1.094890510948905
Tennessee,1,surprise,1.2244897959183674
Tennessee,1,trust,1.3460015835312746
Utah,1,anger,3.125
Utah,1,anticipation,7.296137339055794
Utah,1,disgust,5.405405405405405
Utah,1,fear,5.537459283387622
Utah,1,joy,5.232558139534884
Utah,1,negative,6.502242152466367
Utah,1,positive,6.6473988439306355
Utah,1,sadness,5.670103092783505
Utah,1,surprise,7.142857142857143
Utah,1,trust,5.07399577167019
Vermont,1,anger,5.531914893617022
Vermont,1,anticipation,5.2453468697123515
Vermont,1,disgust,8.357348703170029
Vermont,1,fear,5.971896955503513
Vermont,1,joy,4.973821989528796
Vermont,1,negative,6.031273268801192
Vermont,1,positive,5.920114122681883
Vermont,1,sadness,6.327372764786795
Vermont,1,surprise,5.319148936170213
Vermont,1,trust,5.428571428571429
Virginia,1,anger,1.1655011655011656
Virginia,1,anticipation,1.9855595667870036
Virginia,1,disgust,1.5444015444015444
Virginia,1,fear,0.7961783439490446
Virginia,1,joy,1.9390581717451525
Virginia,1,negative,1.3756613756613756
Virginia,1,positive,1.3127413127413128
Virginia,1,sadness,1.408450704225352
Virginia,1,surprise,2.5
Virginia,1,trust,1.6260162601626016
Washington,1,anger,0.4766444232602479
Washington,1,anticipation,0.7008086253369272
Washington,1,disgust,0.4594180704441042
Washington,1,fear,0.6202290076335878
Washington,1,joy,1.1284722222222223
Washington,1,negative,0.6341154090044389
Washington,1,positive,0.8064516129032258
Washington,1,sadness,0.6956521739130435
Washington,1,surprise,0.4048582995951417
Washington,1,trust,0.9036144578313252
West Virginia,1,anger,3.4965034965034967
West Virginia,1,anticipation,10.185185185185185
West Virginia,1,disgust,4.166666666666667
West Virginia,1,fear,10.34013605442177
West Virginia,1,joy,9.505703422053232
West Virginia,1,negative,7.630057803468208
West Virginia,1,positive,8.515057113187954
West Virginia,1,sadness,7.8556263269639075
West Virginia,1,surprise,8.181818181818182
West Virginia,1,trust,9.083536090835361
Wisconsin,1,anger,3.692307692307693
Wisconsin,1,anticipation,4.88974113135187
Wisconsin,1,disgust,1.3812154696132597
Wisconsin,1,fear,4.239401496259352
Wisconsin,1,joy,1.5050167224080269
Wisconsin,1,negative,3.3007334963325183
Wisconsin,1,positive,4.324531190202832
Wisconsin,1,sadness,3.5639412997903563
Wisconsin,1,surprise,3.611111111111111
Wisconsin,1,trust,2.4888321633694956
Wyoming,1,anger,1.2048192771084338
Wyoming,1,anticipation,1.1461318051575933
Wyoming,1,disgust,0
Wyoming,1,fear,0.5449591280653951
Wyoming,1,joy,2
Wyoming,1,negative,1.0452961672473868
Wyoming,1,positive,1.3544018058690743
Wyoming,1,sadness,0.392156862745098
Wyoming,1,surprise,1.6129032258064515
Wyoming,1,trust,1.3677811550151977
Alabama,2,anger,1.492537313432836
Alabama,2,anticipation,2.295918367346939
Alabama,2,disgust,2.5
Alabama,2,fear,1.931330472103004
Alabama,2,joy,3.435114503816794
Alabama,2,negative,1.1904761904761905
Alabama,2,positive,3.2323232323232323
Alabama,2,sadness,2.112676056338028
Alabama,2,surprise,3.10077519379845
Alabama,2,trust,2.719033232628399
Alaska,2,anger,3.9711191335740073
Alaska,2,anticipation,2.2099447513812156
Alaska,2,disgust,4.848484848484849
Alaska,2,fear,4
Alaska,2,joy,1.9522776572668112
Alaska,2,negative,3.7948717948717943
Alaska,2,positive,2.536231884057971
Alaska,2,sadness,4.085603112840467
Alaska,2,surprise,2.051282051282051
Alaska,2,trust,2.7624309392265194
Arizona,2,anger,2.1818181818181817
Arizona,2,anticipation,2.824858757062147
Arizona,2,disgust,1.5037593984962403
Arizona,2,fear,3.7333333333333334
Arizona,2,joy,2.973977695167286
Arizona,2,negative,3.8302277432712217
Arizona,2,positive,2.821011673151751
Arizona,2,sadness,3.587443946188341
Arizona,2,surprise,0.6410256410256411
Arizona,2,trust,3.4057971014492754
Arkansas,2,anger,3.2098765432098766
Arkansas,2,anticipation,4.426229508196721
Arkansas,2,disgust,4.102564102564102
Arkansas,2,fear,3.687315634218289
Arkansas,2,joy,4.017857142857143
Arkansas,2,negative,4.9603174603174605
Arkansas,2,positive,3.6971830985915495
Arkansas,2,sadness,4.5673076923076925
Arkansas,2,surprise,5.319148936170213
Arkansas,2,trust,3.4894398530762167
California,2,anger,1.192504258943782
California,2,anticipation,1.9230769230769231
California,2,disgust,1.3136288998357963
California,2,fear,2.027027027027027
California,2,joy,1.2820512820512822
California,2,negative,1.8461538461538465
California,2,positive,1.3885505481120584
California,2,sadness,2.4487094639311713
California,2,surprise,1.8080667593880388
California,2,trust,1.345291479820628
Colorado,2,anger,3.5242290748898677
Colorado,2,anticipation,3.6024844720496896
Colorado,2,disgust,3.755868544600939
Colorado,2,fear,4.404145077720207
Colorado,2,joy,2.6923076923076925
Colorado,2,negative,3.3851784080512353
Colorado,2,positive,3.2528339083292264
Colorado,2,sadness,4.092526690391459
Colorado,2,surprise,3.9647577092511015
Colorado,2,trust,3.2441200324412005
Connecticut,2,anger,0.7955449482895783
Connecticut,2,anticipation,0.7103393843725335
Connecticut,2,disgust,1.027900146842878
Connecticut,2,fear,1.2863534675615214
Connecticut,2,joy,0.38860103626943
Connecticut,2,negative,1.1613438407299876
Connecticut,2,positive,0.6939854593522803
Connecticut,2,sadness,0.7292616226071102
Connecticut,2,surprise,0.8992805755395683
Connecticut,2,trust,1.3770180436847104
Delaware,2,anger,1.9024970273483948
Delaware,2,anticipation,2.1951219512195124
Delaware,2,disgust,2.2540983606557377
Delaware,2,fear,2.029169308814204
Delaware,2,joy,1.1403508771929824
Delaware,2,negative,1.942186088527552
Delaware,2,positive,2.343555223136375
Delaware,2,sadness,1.6172506738544474
Delaware,2,surprise,2.1164021164021163
Delaware,2,trust,2.5228519195612433
Florida,2,anger,0.1406469760900141
Florida,2,anticipation,0.5997001499250375
Florida,2,disgust,0
Florida,2,fear,0.3619909502262443
Florida,2,joy,1.1261261261261262
Florida,2,negative,0.1796407185628743
Florida,2,positive,0.4281345565749236
Florida,2,sadness,0.1447178002894356
Florida,2,surprise,0
Florida,2,trust,0.5833333333333334
Georgia,2,anger,1.56794425087108
Georgia,2,anticipation,0
Georgia,2,disgust,1.2383900928792573
Georgia,2,fear,1.6181229773462784
Georgia,2,joy,0
Georgia,2,negative,1.3620071684587811
Georgia,2,positive,0.2612330198537095
Georgia,2,sadness,1.1363636363636365
Georgia,2,surprise,0.6644518272425249
Georgia,2,trust,0.3993610223642173
Hawaii,2,anger,1.4423076923076923
Hawaii,2,anticipation,0.4796163069544365
Hawaii,2,disgust,0.8695652173913043
Hawaii,2,fear,1.4749262536873156
Hawaii,2,joy,0.4065040650406504
Hawaii,2,negative,1.5815085158150852
Hawaii,2,positive,0.7092198581560284
Hawaii,2,sadness,1.106194690265487
Hawaii,2,surprise,0.591715976331361
Hawaii,2,trust,0.9971509971509972
Illinois,2,anger,0.4332755632582322
Illinois,2,anticipation,1.611940298507463
Illinois,2,disgust,0.6410256410256411
Illinois,2,fear,1.4176663031624863
Illinois,2,joy,1.5533980582524272
Illinois,2,negative,1.2977382276603633
Illinois,2,positive,1.2358664212463844
Illinois,2,sadness,1.386001386001386
Illinois,2,surprise,1.0416666666666667
Illinois,2,trust,1.1571481896229936
Indiana,2,anger,0.819672131147541
Indiana,2,anticipation,1.3846153846153846
Indiana,2,disgust,1.5151515151515151
Indiana,2,fear,1.1450381679389312
Indiana,2,joy,1.6548463356973997
Indiana,2,negative,1.5412511332728922
Indiana,2,positive,2.225841476655809
Indiana,2,sadness,1.0676156583629892
Indiana,2,surprise,0.5154639175257731
Indiana,2,trust,1.3975155279503106
Iowa,2,anger,2.2573363431151243
Iowa,2,anticipation,2.2488755622188905
Iowa,2,disgust,1.7543859649122806
Iowa,2,fear,1.8156424581005584
Iowa,2,joy,2.197802197802198
Iowa,2,negative,1.566820276497696
Iowa,2,positive,1.9037546271813857
Iowa,2,sadness,1.1650485436893203
Iowa,2,surprise,0.5025125628140703
Iowa,2,trust,1.4936519790888725
Kansas,2,anger,4.724409448818897
Kansas,2,anticipation,7.5098814229249005
Kansas,2,disgust,3.8461538461538463
Kansas,2,fear,6.130268199233717
Kansas,2,joy,6.111111111111111
Kansas,2,negative,7.204610951008646
Kansas,2,positive,5.955334987593053
Kansas,2,sadness,3.4482758620689653
Kansas,2,surprise,9.090909090909092
Kansas,2,trust,6.928838951310861
Kentucky,2,anger,3.2051282051282053
Kentucky,2,anticipation,3.0232558139534884
Kentucky,2,disgust,4
Kentucky,2,fear,5.4
Kentucky,2,joy,4.90566037735849
Kentucky,2,negative,5.204460966542751
Kentucky,2,positive,3.21011673151751
Kentucky,2,sadness,6.626506024096385
Kentucky,2,surprise,4.49438202247191
Kentucky,2,trust,4
Louisiana,2,anger,0.9433962264150944
Louisiana,2,anticipation,3.1343283582089554
Louisiana,2,disgust,2.6548672566371683
Louisiana,2,fear,2
Louisiana,2,joy,2.6607538802660753
Louisiana,2,negative,1.5817223198594024
Louisiana,2,positive,2.3617511520737327
Louisiana,2,sadness,1.8382352941176472
Louisiana,2,surprise,2.1459227467811157
Louisiana,2,trust,2.559867877786953
Maine,2,anger,0.3333333333333333
Maine,2,anticipation,1.5384615384615383
Maine,2,disgust,1.9230769230769231
Maine,2,fear,1.4195583596214512
Maine,2,joy,0.9523809523809524
Maine,2,negative,1.5892420537897312
Maine,2,positive,1.9536019536019535
Maine,2,sadness,2.132701421800948
Maine,2,surprise,1.1363636363636365
Maine,2,trust,1.592039800995025
Maryland,2,anger,2
Maryland,2,anticipation,2.0053475935828877
Maryland,2,disgust,2.845528455284553
Maryland,2,fear,1.9370460048426152
Maryland,2,joy,1.9693654266958425
Maryland,2,negative,1.8010291595197256
Maryland,2,positive,1.8374164810690423
Maryland,2,sadness,1.5444015444015444
Maryland,2,surprise,1.1070110701107012
Maryland,2,trust,1.9950124688279305
Massachusetts,2,anger,2.7642276422764227
Massachusetts,2,anticipation,2.875
Massachusetts,2,disgust,2.5335320417287632
Massachusetts,2,fear,1.717369970559372
Massachusetts,2,joy,1.8499486125385407
Massachusetts,2,negative,2.0703253368386463
Massachusetts,2,positive,2.8118040089086858
Massachusetts,2,sadness,1.4542936288088644
Massachusetts,2,surprise,3.5971223021582732
Massachusetts,2,trust,2.7559055118110236
Michigan,2,anger,1.1389521640091116
Michigan,2,anticipation,1.4893617021276595
Michigan,2,disgust,0.5235602094240838
Michigan,2,fear,1.7006802721088434
Michigan,2,joy,0.91324200913242
Michigan,2,negative,1.6467065868263473
Michigan,2,positive,1.416171767930562
Michigan,2,sadness,1.6129032258064515
Michigan,2,surprise,0.5952380952380952
Michigan,2,trust,1.2039127163280663
Minnesota,2,anger,3.1335149863760217
Minnesota,2,anticipation,2.4714828897338403
Minnesota,2,disgust,2.0202020202020203
Minnesota,2,fear,3.319502074688797
Minnesota,2,joy,2.391629297458894
Minnesota,2,negative,2.993348115299334
Minnesota,2,positive,2.6127265065318164
Minnesota,2,sadness,2.5025025025025025
Minnesota,2,surprise,3.1784841075794623
Minnesota,2,trust,3.621853898096992
Mississippi,2,anger,1.2383900928792573
Mississippi,2,anticipation,2.819548872180451
Mississippi,2,disgust,2.955665024630542
Mississippi,2,fear,3.672787979966611
Mississippi,2,joy,2.2284122562674096
Mississippi,2,negative,2.5094102885821834
Mississippi,2,positive,2.5906735751295336
Mississippi,2,sadness,2.525252525252525
Mississippi,2,surprise,2.5806451612903225
Mississippi,2,trust,3.4445640473627557
Missouri,2,anger,1.0676156583629892
Missouri,2,anticipation,2.4008350730688934
Missouri,2,disgust,0.6578947368421053
Missouri,2,fear,1.3474494706448508
Missouri,2,joy,1.7730496453900708
Missouri,2,negative,1.9727891156462585
Missouri,2,positive,1.702127659574468
Missouri,2,sadness,1.0389610389610389
Missouri,2,surprise,2.898550724637681
Missouri,2,trust,1.751207729468599
Montana,2,anger,1.5037593984962403
Montana,2,anticipation,1.0141987829614605
Montana,2,disgust,1.6
